array_stage_title1033,デメマダラの巣窟（500ポコ50匹）,Dememadara's Nest (50 500 Poco)
array_stage_title1034,大水源（54匹縛り）,Large water source (54 tied up)
array_stage_title1035,最後の試練（赤のみ）,Last Trial (Red only)
array_stage_title1036,どっすん迷路（アメ1残し）[全員],Thwomp Maze (Leave 1 candy) [Everyone]
array_stage_title1037,花園を荒らすもの（4761ポコ）[全員],What destroys the flower garden (4761 Poco) [Everyone]
array_stage_title1038,鼻息の洞穴（紫禁止）[先鋒],Cave of nasal breath (purple prohibited) [Spirit]
array_stage_title1039,あのひとの庭（石化討伐）[次鋒],That person's garden (petrification subjugation) [Next]
array_stage_title1040,ショイグモの巣（残ピク減点）[副将],Shoe Spider's Nest (remaining pic deduction) [Deputy General]
array_stage_title1041,地底警備室（40秒）[大将],Underground Security Room (40 seconds) [General]
array_stage_title1042,こてしらべの洞窟（60秒）[ヘイ],Kotesirabe Cave (60 seconds) [Hey]
array_stage_title1043,食神のかまど（残ピク減点）,Kamado of Shokujin (remaining pic deduction)
array_stage_title1044,大足の穴（奥200ポコ）,Large foot hole (200 poco in the back)
array_stage_title1045,ひみつの花園（シジミ放置）,Secret flower garden (leaving clams)
array_stage_title1046,鉄人のトイレ（200秒縛り）,Tetsujin's toilet (tied for 200 seconds)
array_stage_title1047,コンクリート迷路（逆さ持ち）,Concrete maze (upside down)
array_stage_title1048,チャレンジモード（2018ポコ）,Challenge Mode (2018 Poco)
array_stage_title1049,神々の庭（150秒縛り）,Garden of the Gods (150 seconds tied up)
array_stage_title1050,土とんの洞窟（スプレー1種）,Cave of Earth (1 type of spray)
array_stage_title2201,こてしらべの洞窟(2P),Explorer's Cave (2P)
array_stage_title2202,新参者の試練場(2P),Novice Training (2P)
array_stage_title2203,神々のおもちゃ箱(2P),Lost Toy Box (2P)
array_stage_title2204,あのひとの庭(2P),Creator's Garden (2P)
array_stage_title2205,グリーンホール(2P),Green Hole (2P)
array_stage_title2206,地下の温室(2P),Hot House (2P)
array_stage_title2207,鉄人の穴(2P),Brawny Abyss (2P)
array_stage_title2208,赤の洞窟(2P),Red Chasm (2P)
array_stage_title2209,花園を荒らすもの(2P),Trampled Garden (2P)
array_stage_title2210,たそがれの庭(2P),Twilight Garden (2P)
array_stage_title2211,かくしもちの洞窟(2P),Cryptic Cavern (2P)
array_stage_title2212,コンクリート迷路(2P),Concrete Maze (2P)
array_stage_title2213,コレクタールーム(2P),Collector's Room (2P)
array_stage_title2214,ショイグモの巣(2P),Dweevil Nest (2P)
array_stage_title2215,大足の穴(2P),Cavernous Abyss (2P)
array_stage_title2216,食神のかまど(2P),Snack Pit (2P)
array_stage_title2217,三色試練場(2P),Three Color Training (2P)
array_stage_title2218,炎と水の試練場(2P),Hazard Training (2P)
array_stage_title2219,鼻息の洞穴(2P),Cave of Snarls (2P)
array_stage_title2220,巨人のトイレ(2P),The Giant's Bath (2P)
array_stage_title2221,土とんの洞窟(2P),Rumbling Grotto (2P)
array_stage_title2222,地底警備室(2P),Subtettanean Lair (2P)
array_stage_title2223,ひみつの花園(2P),The Hidden Garden (2P)
array_stage_title2224,さらいの洞窟(2P),Abduction Den (2P)
array_stage_title2225,秘密兵器実験場(2P),Secret Testing Range (2P)
array_stage_title2226,倍々ゲームの穴(2P),Breeding Ground (2P)
array_stage_title2227,天罰の穴(2P),Cave of Pain (2P)
array_stage_title2228,どっすん迷路(2P),Bully Den (2P)
array_stage_title2229,スナイパールーム(2P),Sniper Room (2P)
array_stage_title2230,デメマダラの巣窟(2P),Emperor's Realm (2P)
array_stage_title2301,原生の杜(2P),Tropical Forest (2P)
array_stage_title2302,白銀の泉(2P),Silver Lake (2P)
array_stage_title2303,渇きの砂(2P),Thirsty Desert (2P)
array_stage_title2304,落葉の回廊(2P),Twilight Hollow (2P)
array_stage_title2305,草花の園(2P),Shaded Garden (2P)
array_stage_title2317,続・原生の杜(2P),Tropical Forest (2P)
array_stage_title2318,続・白銀の泉(2P),Silver Lake (2P)
array_stage_title2319,続・渇きの砂(2P),Thirsty Desert (2P)
array_stage_title2320,続・落葉の回廊(2P),Twilight Hollow (2P)
array_stage_title2321,続・草花の園(2P),Shaded Garden (2P)
array_stage_title2327,冬の贈りもの(2P),Armored Mawdad (2P)
array_stage_title2328,工事現場ドリーム(2P),Vehemoth Phosbat (2P)
array_stage_title2329,ピクアリウム(2P),Sandbelching Meerslug (2P)
array_stage_title2330,思いでの砂浜(2P),Scornet Maestro (2P)
array_stage_title2331,機械仕掛けのブルース(2P),Quaggled Mireclops (2P)
array_stage_title2306,原生の杜(2P),Plasm Wraith (2P)
array_stage_title2307,白銀の泉(2P),Tropical Forest Remix (2P)
array_stage_title2308,渇きの砂(2P),Silver Lake Remix (2P)
array_stage_title2309,落葉の回廊(2P),Thirsty Desert Remix (2P)
array_stage_title2310,草花の園(2P),Twilight Hollow Remix (2P)
array_stage_title2322,続・始まりの森(2P),Shaded Garden Remix (2P)
array_stage_title2323,続・再開の花園(2P),Tropical Wilds Remix (2P)
array_stage_title2324,続・迷いの雪原(2P),Garden of Hope Remix (2P)
array_stage_title2325,続・交わりの渓流(2P),Distant Tundra Remix (2P)
array_stage_title2326,続・哀しき獣の塔(2P),Twilight River Remix (2P)
array_stage_title2332,冬の贈りもの(2P),Formidable Oak Remix (2P)
array_stage_title2333,工事現場ドリーム(2P),Fortress of Festivity (2P)
array_stage_title2334,ピクアリウム(2P),The Rustyard (2P)
array_stage_title2335,思いでの砂浜(2P),Beastly Cavern (2P)
array_stage_title2336,機械仕掛けのブルース(2P),Forgotten Cove (2P)
array_stage_title2311,ヨロヒイモムカデ(2P),Clockwork Chasm (2P)
array_stage_title2312,オオバケカガミ(2P),Fortress of Festivity (2P)
array_stage_title2313,オオスナフラシ(2P),The Rustyard (2P)
array_stage_title2314,タテゴトハチスズメ(2P),Beastly Cavern (2P)
array_stage_title2315,ヌマアラシ(2P),Forgotten Cove (2P)
array_stage_title2316,アメニュウドウ(2P),Clockwork Chasm (2P)
array_stage_title3001,どっすん迷路（スプレー1残し）,Bully Den ( -1 Sprays )
array_stage_title3002,コンクリート迷路（スプレー1残し）,Concrete maze (spray 1 left)
array_stage_title3003,地下の温室（スプレー1残し）,Underground greenhouse (1 spray left)
array_stage_title3004,三色試練場（スプレー1残し）,Tricolor Trial Ground (1 spray left)
array_stage_title3005,天罰の穴（攻撃縛り）,Hole of punishment (attack binding)
array_stage_title3006,地底警備室（スプレー1残し）,Underground Security Room (1 spray left)
array_stage_title3007,さらいの洞窟（スプレー1残し）,Cave of Sarai (spray 1 left)
array_stage_title3008,巨人のトイレ（スプレー1残し）,Giant's toilet (1 spray left)
array_stage_title3009,あのひとの庭（80秒縛り）,That person's garden (tied for 80 seconds)
array_stage_title3010,こてしらべの洞窟（スプレー1残し）,Kotesirabe Cave (spray 1 left)
array_stage_title3011,コレクタールーム（スプレー1残し）,Collector room (1 spray left)
array_stage_title3012,神々のおもちゃ箱（スプレー1残し）,Gods toy box (spray 1 left)
array_stage_title3013,大足の穴（スプレー1残し）,Large foot hole (spray 1 left)
array_stage_title3014,花園を荒らすもの（第13回期間限定）,What destroys the flower garden (13th limited time)
array_stage_title3015,土とんの洞窟（スプレー1残し）,Earth Cave (spray 1 left)
array_stage_title3016,赤の洞窟（スプレー1残し）,Red Cave (1 spray left)
array_stage_title3017,あのひとの庭（スプレー1残し）,That person's garden (spray 1 left)
array_stage_title3018,炎と水の試練場（2222ポコ）,Flame and Water Trial Ground (2222 Poco)
array_stage_title3019,秘密兵器実験場（スプレー1残し）,Secret Weapon Testing Site (spray 1 left)
array_stage_title3020,ひみつの花園（スプレー1残し）,Secret Flower Garden (1 spray left)
array_stage_title3021,天罰の穴（スプレー1残し）,Penalty hole (spray 1 left)
array_stage_title3022,鼻息の洞穴（スプレー1残し）,Cave of nasal breath (spray 1 left)
array_stage_title3023,ショイグモの巣（第13回期間限定）,Shoe Spider's Nest (13th Limited Time Offer)
array_stage_title3024,炎と水の試練場（スプレー1残し）,Flame and water test site (spray 1 left)
array_stage_title3025,たそがれの庭（スプレー1残し）,Twilight Garden (1 spray left)
array_stage_title3026,新参者の試練場（スプレー1残し）,Newcomer's Trial Ground (1 spray left)
array_stage_title3027,さらいの洞窟（スプレーなし）,Cave of Sarai (without spray)
array_stage_title3028,食神のかまど（第13回期間限定）,Kamado of Shokujin (13th limited time offer)
array_stage_title3029,スナイパールーム（スプレー1残し）,Sniper room (1 spray left)
array_stage_title3030,かくしもちの洞窟（スプレー1残し）,Hidden Mochi Cave (1 spray left)
array_stage_title3031,秘密兵器実験場（100秒縛り）,Secret Weapon Testing Site (100 seconds tied up)
array_stage_title3032,デメマダラの巣窟（スプレー1残し）,Dememadara's Nest (spray 1 left)
array_stage_title3033,鉄人の穴（スプレー1残し）,Iron man's hole (spray 1 left)
array_stage_title3034,グリーンホール（スプレー1残し）,Green hole (1 spray left)
array_stage_title3035,倍々ゲームの穴（スプレー1残し）,Double game hole (spray 1 left)
array_stage_title3036,デメマダラの巣窟（カギのみ）,Emperor's Realm (Key Only)
array_stage_title3037,コレクタールーム（カギのみ）,Collector room (key only)
array_stage_title3038,秘密兵器実験場（カギのみ）,Secret Weapon Testing Site (key only)
array_stage_title3039,地底警備室（カギのみ）,Underground security room (key only)
array_stage_title3040,グリーンホール（カギのみ）,Green Hall (key only)
array_stage_title3041,大足の穴（カギのみ）,Large leg hole (key only)
array_stage_title3042,あのひとの庭（カギのみ）,That person's garden (key only)
array_stage_title3043,炎と水の試練場（カギのみ）,Flame and Water Trial Ground (Key Only)
array_stage_title3044,新参者の試練場（カギのみ）,Trial ground for newcomers (key only)
array_stage_title3045,さらいの洞窟（カギのみ）,Cave of Sarai (key only)
array_stage_title3046,巨人のトイレ（カギのみ）,Giant's toilet (key only)
array_stage_title3047,ショイグモの巣（カギのみ）,Shoe spider nest (key only)
array_stage_title3048,天罰の穴（カギのみ）,Hole of punishment (key only)
array_stage_title3049,食神のかまど（カギのみ）,Kamado of the Shokujin (key only)
array_stage_title3050,コンクリート迷路（カギのみ）,Concrete maze (key only)
array_stage_title3051,こてしらべの洞窟（カギのみ）,Kotesirabe Cave (key only)
array_stage_title3052,花園を荒らすもの（カギのみ）,What ruins the flower garden (key only)
array_stage_title3053,鼻息の洞穴（カギのみ）,Cave of nasal breath (key only)
array_stage_title3054,たそがれの庭（カギのみ）,Twilight Garden (key only)
array_stage_title3055,鉄人の穴（カギのみ）,Iron Man's Hole (Key Only)
array_stage_title3056,神々のおもちゃ箱（カギのみ）,Gods toy box (key only)
array_stage_title3057,地下の温室（カギのみ）,Underground greenhouse (key only)
array_stage_title3058,どっすん迷路（カギのみ）,Thwomp Maze (key only)
array_stage_title3059,赤の洞窟（カギのみ）,Red cave (key only)
array_stage_title3060,スナイパールーム（カギのみ）,Sniper room (key only)
array_stage_title3061,三色試練場（カギのみ）,Three-color trial ground (key only)
array_stage_title3062,ひみつの花園（カギのみ）,secret One flower garden (key only)
array_stage_title3063,かくしもちの洞窟（カギのみ）,Hidden Mochi Cave (Key only)
array_stage_title3064,土とんの洞窟（カギのみ）,Earth Cave (key only)
array_stage_title3065,倍々ゲームの穴（カギのみ）,Double game hole (key only)
array_stage_title3066,花園を荒らすもの（ノーキル）,What destroys the flower garden (no kill)
array_stage_title3067,鼻息の洞穴（交代縛り）,Cave of Snarls (Don't Switch Captain)
array_stage_title3068,地下の温室（B2F黄縛り）,Underground greenhouse (B2F yellow binding)
array_stage_title3069,かくしもちの洞窟（各階犠牲縛り）,Hidden Mochi Cave (Sacrifice binding on each floor)
array_stage_title3070,天罰の穴（残ピク１）,Hole of punishment (remaining pic 1)
array_stage_title3071,たそがれの庭（目隠し）,Twilight Garden (Blindfold)
array_stage_title3072,あのひとの庭（ノースプレー攻撃禁止）,That person's garden (no spray attack prohibited)
array_stage_title3073,土とんの洞窟（重複縛り）,Earth Cave (Duplicate binding)
array_stage_title3074,神々のおもちゃ箱（渋滞選手権）,Gods' Toy Box (Congestion Championship)
array_stage_title3075,コンクリート迷路（カメラ操作禁止）,Concrete maze (camera operation prohibited)
array_stage_title3076,ショイグモの巣（Bボタン縛り）,Shoe spider's nest (B button tied)
array_stage_title3077,食神のかまど（Aボタン縛り）,Kamado of Shokujin (A button tied up)
array_stage_title3078,三色試練場（タマ2キル）,Tricolor Trial Ground (Tama 2 Kill)
array_stage_title3079,デメマダラの巣窟（葉縛り脱出）,Dememadara's Nest (Leaf-bound escape)
array_stage_title3080,どっすん迷路（2セット縛り）,Thwomp Maze (2 sets tied up)
array_stage_title3081,スナイパールーム（2バケツ限定）,Sniper Room (Limited to 2 buckets)
array_stage_title3082,秘密兵器実験場（Aボタン縛り）,Secret Weapon Testing Site (Without A button)
array_stage_title3083,地底警備室（Aボタン縛り）,Underground Security Room (A button tied up)
array_stage_title3084,さらいの洞窟（Aボタン縛り）,Cave of Sarai (A button tied up)
array_stage_title3085,コレクタールーム（250秒）,Collector room (250 seconds)
array_stage_title3086,鉄人の穴（フタクチ以外攻撃禁止）,Iron Man's Hole (Attack prohibited except Futakuchi)
array_stage_title3087,炎と水の試練場（お宝回収縛り）,Flame and Water Trial Ground (Treasure Recovery Tied Up)
array_stage_title3088,新参者の試練場（白縛り）,Trial ground for newcomers (white binding)
array_stage_title3089,グリーンホール（死骸回収禁止）,Green Hall (No corpse collection)
array_stage_title3090,こてしらべの洞窟（両手縛り）,Kotesirabe Cave (both hands tied)
array_stage_title3091,巨人のトイレ（おまもりタマゴ）,Giant's Toilet (Omamori Egg)
array_stage_title3092,倍々ゲームの穴（B2F以下黄縛り）,Double game hole (yellow binding below B2F)
array_stage_title3093,ひみつの花園（26匹縛り）,Secret Flower Garden (26 tied up)
array_stage_title3094,赤の洞窟（コチャノーキル）,Red Cave (Cochanokill)
array_stage_title3095,大足の穴（ゾウ対50匹）,Large leg hole (50 elephants vs. 50 elephants)
array_stage_title3096,どっすん迷路（ローラーキル）,Thwomp Maze (Roller Kill)
array_stage_title3097,炎と水の試練場（完全色分け縛り）,Flame and Water Trial Ground (Complete color-coded binding)
array_stage_title3098,鼻息の洞穴（葉縛り脱出）,Cave of nasal breath (leaf binding escape)
array_stage_title3099,天罰の穴（寝袋禁止）,Hole of punishment (no sleeping bag)
array_stage_title3100,地下の温室（三色縛り）,Underground greenhouse (three-color binding)
array_stage_title3101,秘密兵器実験場（だまぐもといっしょ）,Secret Weapon Testing Site (with Damagumoto)
array_stage_title3102,かくしもちの洞窟（目隠し）,Hidden Mochi Cave (Blindfold)
array_stage_title3103,あのひとの庭（壁破壊禁止）,That person's garden (no wall destruction)
array_stage_title3104,デメマダラの巣窟（300秒）,Dememadara's Nest (300 seconds)
array_stage_title3105,三色試練場（タマコキン放置）,Tricolor Trial Ground (Leave Tamakokin)
array_stage_title3106,大足の穴（足縛り）,Large foot hole (foot binding)
array_stage_title3107,神々のおもちゃ箱（線路は続くよどこまでも）,Gods' toy box (I've Been Working on the Railroad)
array_stage_title3108,花園を荒らすもの（片面縛り）,What ruins the flower garden (one-sided binding)
array_stage_title3109,赤の洞窟（A禁止）,Red Cave (A prohibited)
array_stage_title3110,地底警備室（クマ占い）,Underground security room (bear fortune-telling)
array_stage_title3111,食神のかまど（重いもの縛り）,Kamado of the god of food (tied up heavy things)
array_stage_title3112,巨人のトイレ（交代禁止）,Giant's toilet (no replacement)
array_stage_title4001,こてしらべの洞窟（一本勝負）,Explorer's Cave (The first take)
array_stage_title4002,新参者の試練場（一本勝負）,Trial ground for newcomers (one game)
array_stage_title4003,神々のおもちゃ箱（一本勝負）,God's toy box (one game)
array_stage_title4004,あのひとの庭（一本勝負）,That person's garden (one game)
array_stage_title4005,グリーンホール（一本勝負）,Green Hall (one game)
array_stage_title4006,地下の温室（一本勝負）,Underground greenhouse (one game)
array_stage_title4007,鉄人の穴（一本勝負）,Tetsujin no Hana (one game)
array_stage_title4008,赤の洞窟（一本勝負）,Red cave (one game)
array_stage_title4009,花園を荒らすもの（一本勝負）,What destroys the flower garden (one game)
array_stage_title4010,たそがれの庭（一本勝負）,Twilight Garden (One game)
array_stage_title4011,かくしもちの洞窟（一本勝負）,Hidden Mochi Cave (One game)
array_stage_title4012,コンクリート迷路（一本勝負）,Concrete maze (one game)
array_stage_title4013,コレクタールーム（一本勝負）,Collector's room (one game)
array_stage_title4014,ショイグモの巣（一本勝負）,Shoe spider's nest (one game)
array_stage_title4015,大足の穴（一本勝負）,Large foot hole (one game)
array_stage_title4016,食神のかまど（一本勝負）,Kamado of Shokujin (one game)
array_stage_title4017,三色試練場（一本勝負）,Three-color trial ground (one game)
array_stage_title4018,炎と水の試練場（一本勝負）,Flame and Water Trial Ground (One Game)
array_stage_title4019,鼻息の洞穴（一本勝負）,Cave of nasal breath (one game)
array_stage_title4020,巨人のトイレ（一本勝負）,Giant's toilet (one game)
array_stage_title4021,土とんの洞窟（一本勝負）,Cave of Earth (one game)
array_stage_title4022,地底警備室（一本勝負）,Underground Security Room (One game)
array_stage_title4023,ひみつの花園（一本勝負）,Secret Flower Garden (One game)
array_stage_title4024,さらいの洞窟（一本勝負）,Cave of Sarai (one game)
array_stage_title4025,秘密兵器実験場（一本勝負）,Secret Weapon Testing Site (one game)
array_stage_title4026,倍々ゲームの穴（一本勝負）,Double game hole (one game)
array_stage_title4027,天罰の穴（一本勝負）,Hole of punishment (one game)
array_stage_title4028,どっすん迷路（一本勝負）,Thwomp Maze (one game)
array_stage_title4029,スナイパールーム（一本勝負）,Sniper room (one game)
array_stage_title4030,デメマダラの巣窟（一本勝負）,Dememadara's Nest (One game)
array_stage_title4031,こてしらべの洞窟（一本勝負）,Kotesirabe Cave (One game)
array_stage_title4032,新参者の試練場（一本勝負）,Trial ground for newcomers (one game)
array_stage_title4033,神々のおもちゃ箱（一本勝負）,God's toy box (one game)
array_stage_title4034,あのひとの庭（一本勝負）,That person's garden (one game)
array_stage_title4035,グリーンホール（一本勝負）,Green Hall (one game)
array_stage_title4036,地下の温室（一本勝負）,Underground greenhouse (one game)
array_stage_title4037,鉄人の穴（一本勝負）,Tetsujin no Hana (one game)
array_stage_title4038,赤の洞窟（一本勝負）,Red cave (one game)
array_stage_title4039,花園を荒らすもの（一本勝負）,What destroys the flower garden (one game)
array_stage_title4040,たそがれの庭（一本勝負）,Twilight Garden (One game)
array_stage_title4041,かくしもちの洞窟（一本勝負）,Hidden Mochi Cave (One game)
array_stage_title4042,コンクリート迷路（一本勝負）,Concrete maze (one game)
array_stage_title4043,コレクタールーム（一本勝負）,Collector's room (one game)
array_stage_title4044,ショイグモの巣（一本勝負）,Shoe spider's nest (one game)
array_stage_title4045,大足の穴（一本勝負）,Large foot hole (one game)
array_stage_title4046,食神のかまど（一本勝負）,Kamado of Shokujin (one game)
array_stage_title4047,三色試練場（一本勝負）,Three-color trial ground (one game)
array_stage_title4048,炎と水の試練場（一本勝負）,Flame and Water Trial Ground (One Game)
array_stage_title4049,鼻息の洞穴（一本勝負）,Cave of nasal breath (one game)
array_stage_title4050,巨人のトイレ（一本勝負）,Giant's toilet (one game)
array_stage_title4051,土とんの洞窟（一本勝負）,Cave of Earth (one game)
array_stage_title4052,地底警備室（一本勝負）,Underground security room (one game)
array_stage_title4053,ひみつの花園（一本勝負）,Secret Flower Garden (One game)
array_stage_title4054,さらいの洞窟（一本勝負）,Cave of Sarai (one game)
array_stage_title4055,秘密兵器実験場（一本勝負）,Secret Weapon Testing Site (one game)
array_stage_title4056,倍々ゲームの穴（一本勝負）,Double game hole (one game)
array_stage_title4057,天罰の穴（一本勝負）,Hole of punishment (one game)
array_stage_title4058,どっすん迷路（一本勝負）,Thwomp Maze (one game)
array_stage_title4059,スナイパールーム（一本勝負）,Sniper room (one game)
array_stage_title4060,デメマダラの巣窟（一本勝負）,Dememadara's Nest (One game)
array_stage_title5001,新・神々のおもちゃ箱,New Gods Toy Box
array_stage_title5002,新・あのひとの庭,New that person's garden
array_stage_title5003,新・赤の洞窟,New Red Cave
array_stage_title5004,新・たそがれの庭,New Twilight Garden
array_stage_title5005,新・かくしもちの洞窟,New Hidden Mochi Cave
array_stage_title5006,新・コレクタールーム,new collector room
array_stage_title5007,新・大足の穴,new big foot hole
array_stage_title5008,新・鼻息の洞穴,New Nose Breath Cave
array_stage_title5009,新・土とんの洞窟,New Earth Cave
array_stage_title5010,新・地底警備室,New Underground Security Room
array_stage_title5011,新・さらいの洞窟,New Sarai Cave
array_stage_title5012,新・秘密兵器実験場,New Secret Weapon Testing Site
array_stage_title5013,新・天罰の穴,New punishment hole
array_stage_title5014,新・花園を荒らすもの,New Hanazono Ruiner
array_stage_title5015,新・ショイグモの巣,New Shoi Spider Nest
array_stage_title5016,新・食神のかまど,New Kamado of Shokujin
array_stage_title5017,新・ひみつの花園,New Secret Flower Garden
array_stage_title5018,こてしらべの洞窟（実機無差別級）,Explorer's Cave (Unlimited play)
array_stage_title5019,新参者の試練場（実機無差別級）,Newcomer's trial ground (actual machine open weight)
array_stage_title5020,神々のおもちゃ箱（実機無差別級）,God's toy box (actual machine open weight)
array_stage_title5021,あのひとの庭（実機無差別級）,That person's garden (actual machine open weight)
array_stage_title5022,グリーンホール（実機無差別級）,Green Hall (actual machine open weight)
array_stage_title5023,地下の温室（実機無差別級）,Underground greenhouse (actual machine open weight)
array_stage_title5024,鉄人の穴（実機無差別級）,Tetsujin no Hana (actual machine open weight)
array_stage_title5025,赤の洞窟（実機無差別級）,Red cave (actual machine open weight)
array_stage_title5026,花園を荒らすもの（実機無差別級）,What destroys the flower garden (actual machine open weight)
array_stage_title5027,たそがれの庭（実機無差別級）,Twilight Garden (actual machine open weight)
array_stage_title5028,かくしもちの洞窟（実機無差別級）,Hidden Mochi Cave (actual machine open weight)
array_stage_title5029,コンクリート迷路（実機無差別級）,Concrete maze (actual machine open weight)
array_stage_title5030,コレクタールーム（実機無差別級）,Collector room (actual machine open weight)
array_stage_title5031,ショイグモの巣（実機無差別級）,Shoe spider's nest (actual machine open weight)
array_stage_title5032,大足の穴（実機無差別級）,Large foot hole (actual machine open weight)
array_stage_title5033,食神のかまど（実機無差別級）,Kamado of Shokujin (actual machine open weight)
array_stage_title5034,三色試練場（実機無差別級）,Three-color trial ground (actual machine open weight)
array_stage_title5035,炎と水の試練場（実機無差別級）,Flame and Water Trial Ground (Actual Open Weight)
array_stage_title5036,鼻息の洞穴（実機無差別級）,Cave of nasal breath (actual machine open weight)
array_stage_title5037,巨人のトイレ（実機無差別級）,Giant's toilet (actual machine open weight)
array_stage_title5038,土とんの洞窟（実機無差別級）,Earth Cave (actual machine open weight)
array_stage_title5039,地底警備室（実機無差別級）,Underground security room (actual machine open weight)
array_stage_title5040,ひみつの花園（実機無差別級）,Secret Flower Garden (actual machine open weight)
array_stage_title5041,さらいの洞窟（実機無差別級）,Sararai Cave (actual machine open weight)
array_stage_title5042,秘密兵器実験場（実機無差別級）,Secret Weapon Testing Site (actual machine open weight)
array_stage_title5043,倍々ゲームの穴（実機無差別級）,Double game hole (actual machine open weight)
array_stage_title5044,天罰の穴（実機無差別級）,Hole of punishment (actual machine open weight)
array_stage_title5045,どっすん迷路（実機無差別級）,Thwomp Maze (actual machine open weight)
array_stage_title5046,スナイパールーム（実機無差別級）,Sniper room (actual machine open weight)
array_stage_title5047,デメマダラの巣窟（実機無差別級）,Dememadara's Nest (actual open weight)
array_stage_title5048,こてしらべの洞窟（TAS）,Kotesirabe Cave (TAS)
array_stage_title5049,新参者の試練場（TAS）,Newcomer's Trial Ground (TAS)
array_stage_title5050,神々のおもちゃ箱（TAS）,Gods Toy Box (TAS)
array_stage_title5051,あのひとの庭（TAS）,That person's garden (TAS)
array_stage_title5052,グリーンホール（TAS）,Green Hall (TAS)
array_stage_title5053,地下の温室（TAS）,Underground greenhouse (TAS)
array_stage_title5054,鉄人の穴（TAS）,Iron Man's Hole (TAS)
array_stage_title5055,赤の洞窟（TAS）,Red Cave (TAS)
array_stage_title5056,花園を荒らすもの（TAS）,What destroys the flower garden (TAS)
array_stage_title5057,たそがれの庭（TAS）,Twilight Garden (TAS)
array_stage_title5058,かくしもちの洞窟（TAS）,Hidden Mochi Cave (TAS)
array_stage_title5059,コンクリート迷路（TAS）,Concrete Maze (TAS)
array_stage_title5060,コレクタールーム（TAS）,Collector Room (TAS)
array_stage_title5061,ショイグモの巣（TAS）,Shoe Spider Nest (TAS)
array_stage_title5062,大足の穴（TAS）,Large foot hole (TAS)
array_stage_title5063,食神のかまど（TAS）,Shokujin no Kamado (TAS)
array_stage_title5064,三色試練場（TAS）,Tricolor Trial Ground (TAS)
array_stage_title5065,炎と水の試練場（TAS）,Flame and Water Trial Ground (TAS)
array_stage_title5066,鼻息の洞穴（TAS）,Nose Cave (TAS)
array_stage_title5067,巨人のトイレ（TAS）,Giant's Toilet (TAS)
array_stage_title5068,土とんの洞窟（TAS）,Earth Cave (TAS)
array_stage_title5069,地底警備室（TAS）,Underground Security Room (TAS)
array_stage_title5070,ひみつの花園（TAS）,Secret Flower Garden (TAS)
array_stage_title5071,さらいの洞窟（TAS）,Cave of Sarai (TAS)
array_stage_title5072,秘密兵器実験場（TAS）,Secret Weapon Testing Site (TAS)
array_stage_title5073,倍々ゲームの穴（TAS）,Double Game Hole (TAS)
array_stage_title5074,天罰の穴（TAS）,Hole of Punishment (TAS)
array_stage_title5075,どっすん迷路（TAS）,Thwomp Maze (TAS)
array_stage_title5076,スナイパールーム（TAS）,Sniper Room (TAS)
array_stage_title5077,デメマダラの巣窟（TAS）,Dememadara's Nest (TAS)
array_stage_title10100,ピクミン フリースタイルRTA,Pikmin Freestyle RTA
array_stage_title10101,ピクミン 全回収RTA,Pikmin Total Recovery RTA
array_stage_title10200,ピクミン2 フリースタイルRTA,Pikmin 2 Freestyle RTA
array_stage_title10201,ピクミン2 借金返済RTA,Pikmin 2 Debt Repayment RTA
array_stage_title10202,ピクミン2 全回収RTA,Pikmin 2 Total Recovery RTA
array_stage_title10203,ピクミン2 借金返済クリア,Pikmin 2 Debt Repayment Clear
array_stage_title10204,ピクミン2 全回収クリア,Pikmin 2 Clear all recovery
array_stage_title10205,ピクミン2 チャレンジ全クリア,Pikmin 2 Challenge Completed
array_stage_title10206,ピクミン2 チャレンジ全公式超え,Pikmin 2 Challenge All Official Exceeded
array_stage_title10207,ピクミン2 チャレンジ公式超え1区,Pikmin 2 Challenge Official Over 1 Ward
array_stage_title10208,ピクミン2 チャレンジ公式超え2区,Pikmin 2 Challenge Official Over 2 Wards
array_stage_title10209,ピクミン2 チャレンジ公式超え3区,Pikmin 2 Challenge Official Over 3 Wards
array_stage_title10210,ピクミン2 チャレンジ公式超え4区,Pikmin 2 Challenge Official Over 4 Wards
array_stage_title10211,ピクミン2 チャレンジ公式超え5区,Pikmin 2 Challenge Official Over 5 Wards
array_stage_title10212,ピクミン2 チャレンジ公式超え6区,Pikmin 2 Challenge Official Over 6 Wards
array_stage_title10213,ピクミン2 チャレンジ総合70万点超え,Pikmin 2 Challenge 700,000+ points
array_stage_title10214,ピクミン2 チャレンジ全回収,Pikmin 2 Challenge Full Recovery
array_stage_title10300,ピクミン3 フリースタイルRTA,Pikmin 3 Freestyle RTA
array_stage_title10301,ピクミン3 Any% RTA,Pikmin 3 Any% RTA
array_stage_title10302,ピクミン3 全回収RTA,Pikmin 3 Total Recovery RTA
array_stage_title151101,第1回期間限定ランキング,1st Limited Time Ranking
array_stage_title160306,第2回期間限定ランキング,2nd limited time ranking
array_stage_title160319,第3回期間限定ランキング,3rd Limited Time Ranking
array_stage_title160423,第4回期間限定ランキング,4th Limited Time Ranking
array_stage_title160430,第5回期間限定ランキング,5th Limited Time Ranking
array_stage_title160806,第6回期間限定ランキング,6th Limited Time Ranking
